NC_House_dist2020,pct_dist_coverage2020,DEM,REP,DEM_Absentee,REP_Absentee,DEM_Early,REP_Early,DEM_In Person,REP_In Person,DEM_Absentee_county,DEM_Early_county,REP_Absentee_county,REP_Early_county,DEM_uniform,REP_uniform,DEM_by_area,REP_by_area,DEM_by_vap,REP_by_vap,DEM_by_cvap,REP_by_cvap,DEM_by_totpop,REP_by_totpop,DEM_by_day_of,REP_by_day_of,DEM_by_voterfile_tot_votes,REP_by_voterfile_tot_votes,DEM_by_voterfile_mode,REP_by_voterfile_mode,DEM_by_voterfile_party,REP_by_voterfile_party,DEM_by_voterfile_mode_party,REP_by_voterfile_mode_party,DEM_by_voterfile_minus_day_of,REP_by_voterfile_minus_day_of,DEM_by_scaled_voterfile_minus_day_of,REP_by_scaled_voterfile_minus_day_of,DEM_Absentee_uniform,DEM_Absentee_by_area,DEM_Absentee_by_vap,DEM_Absentee_by_cvap,DEM_Absentee_by_totpop,DEM_Absentee_by_day_of,DEM_Absentee_by_voterfile_tot_votes,DEM_Absentee_by_voterfile_mode,DEM_Absentee_by_voterfile_party,DEM_Absentee_by_voterfile_mode_party,DEM_Absentee_by_voterfile_minus_day_of,DEM_Absentee_by_scaled_voterfile_minus_day_of,REP_Absentee_uniform,REP_Absentee_by_area,REP_Absentee_by_vap,REP_Absentee_by_cvap,REP_Absentee_by_totpop,REP_Absentee_by_day_of,REP_Absentee_by_voterfile_tot_votes,REP_Absentee_by_voterfile_mode,REP_Absentee_by_voterfile_party,REP_Absentee_by_voterfile_mode_party,REP_Absentee_by_voterfile_minus_day_of,REP_Absentee_by_scaled_voterfile_minus_day_of,DEM_Early_uniform,DEM_Early_by_area,DEM_Early_by_vap,DEM_Early_by_cvap,DEM_Early_by_totpop,DEM_Early_by_day_of,DEM_Early_by_voterfile_tot_votes,DEM_Early_by_voterfile_mode,DEM_Early_by_voterfile_party,DEM_Early_by_voterfile_mode_party,DEM_Early_by_voterfile_minus_day_of,DEM_Early_by_scaled_voterfile_minus_day_of,REP_Early_uniform,REP_Early_by_area,REP_Early_by_vap,REP_Early_by_cvap,REP_Early_by_totpop,REP_Early_by_day_of,REP_Early_by_voterfile_tot_votes,REP_Early_by_voterfile_mode,REP_Early_by_voterfile_party,REP_Early_by_voterfile_mode_party,REP_Early_by_voterfile_minus_day_of,REP_Early_by_scaled_voterfile_minus_day_of
50.0,1.0,31159.0,22088.0,9624.0,2176.0,18780.0,13674.0,2755.0,6238.0,445951.0,726721.0,54145.0,282302.0,34424.07317073169,17877.39024390244,60520.629003511436,24689.05432107425,31710.736492425174,17169.161230873917,32956.30254818258,17494.276070246327,32797.874646813485,17452.923577162852,35940.71772897697,22814.933216168713,36191.07076096771,18338.607965006508,34887.08421909347,18351.35210961424,33284.46686212848,22128.085524591595,32596.319625429845,21991.183825979337,35174.78271766088,18073.338754731758,35197.148345452035,18079.176580395986,11496.560975609753,21565.3898198419,10449.674835319578,10930.25133399507,10869.125128941112,12081.727637921796,12178.321297479859,10217.191583058895,11056.866904688717,9738.800520976147,11786.20708784754,11794.836413482155,1743.6341463414635,2874.1157741004563,1626.0946026405572,1680.0515137063956,1673.1885455442439,2563.08172231986,1820.1790484678622,1599.9924561537875,2449.0906787804674,2119.843400447427,1776.1542748988384,1777.123135750562,20172.512195121948,36200.23918366954,18506.061657105594,19271.05121418752,19173.74951787236,21103.990091055173,21257.749463487857,21914.892636034576,19472.599957439765,20102.519104453702,20633.575629813342,20647.311931969885,9895.756097560974,15576.9385469738,9305.066628233359,9576.224556539932,9541.735031618602,14013.85149384886,10280.428916538649,10513.35965346045,13440.99484581113,13633.340425531918,10059.18447983292,10064.05344464542
51.0,1.0,17968.0,24030.0,4080.0,2341.0,11833.0,17816.0,2055.0,3873.0,36464.0,109360.0,20750.0,175326.0,15745.84615384615,22134.15384615384,17038.729988734052,24086.69824306768,17173.606401853933,24290.391860086176,17682.493242076176,25058.925058295186,17651.846544236905,25012.641674950726,17164.859870317003,23364.957528314455,17315.01550308008,24503.95130047912,17491.642833341197,24557.54715007629,17200.125160119558,23716.92627454321,17345.55601760532,23832.584692973178,17409.82966832706,24647.141943060782,17407.614457994627,24643.796478908593,3410.23076923077,3752.710791134862,3788.439041170294,3923.241234130754,3915.1230401646353,3786.122118155619,3825.8977754962357,4064.3682507809017,3795.4637596071734,3921.34328358209,3851.013688089742,3850.4268872784855,1911.3846153846148,2148.650919400642,2173.403048846725,2266.7924907159518,2261.168297319451,2060.947534976682,2199.354038329911,2364.56369924141,2103.717534818348,2344.3903966597077,2216.75405985502,2216.3475308583606,10280.615384615387,11231.019197599187,11330.167360683638,11704.252007945419,11681.72350407227,11323.737752161383,11434.117727583847,11372.274582560296,11349.661400512381,11369.212734023225,11503.815980237312,11502.187570716142,16349.769230769236,18065.04732366704,18243.988811239455,18919.132567579236,18878.47337763128,17431.009993337775,18431.59726214921,18319.98345083488,17740.20873972486,17615.19429631347,18557.387883205764,18554.448948050234
52.0,1.0,19278.0,32670.0,6412.0,4037.0,10747.0,22220.0,2119.0,6413.0,163176.0,280752.0,104880.0,606792.0,19193.153846153844,33785.0,15491.115556511251,27850.17049236244,18607.504949492028,32846.131711482245,18590.290401547332,32818.534642216735,18554.74581572178,32761.552234070285,19294.785714285717,33147.80795726135,18823.615892570728,33192.58453059413,18910.794813726185,33048.00184197138,18885.755614062255,32901.94413753139,18901.563737308134,32810.4676966345,18804.02121051126,33161.171809228006,18804.484388077366,33161.91434068542,6276.0,4915.230235644699,6060.731207849722,6054.403602752896,6041.33836844312,6313.357142857141,6140.167781455823,6359.455505147444,6163.008672758247,6278.519807280514,6132.965303036496,6133.135554659569,4033.8461538461515,3159.2228459725443,3895.483950331413,3891.4169354361156,3883.019366097432,3939.942359060874,3946.541139132512,4087.486477054615,3903.709097933166,4093.4658925979675,3941.911806775921,3942.0212345730706,10798.153846153846,8456.885320866553,10427.773741642304,10416.886798794438,10394.40744727866,10862.428571428572,10564.4481111149,10432.339308578747,10603.74694130401,10504.04393002762,10552.055907474763,10552.348833417798,23338.15384615385,18277.9476463899,22537.647761150827,22514.117706780624,22465.532867972855,22794.86559820048,22833.043391461626,22547.515364916777,22585.23503959823,22304.00180403653,22806.260002452083,22806.893106112348
53.0,0.9520805065581184,16268.0,27616.0,3660.0,2570.0,10463.0,20219.0,2145.0,4827.0,56287.0,156200.0,38995.0,281908.0,18490.153846153855,29511.846153846145,17197.270011265948,27559.30175693231,17062.393598146067,27355.60813991382,16553.506757923828,26587.074941704814,16584.153455763095,26633.358325049267,17071.140129682994,28281.042471685538,16920.984496919915,27142.048699520878,16744.357166658803,27088.452849923713,17035.874839880442,27929.07372545679,16890.44398239469,27813.415307026815,16826.170331672944,26998.858056939214,16828.385542005377,27002.20352109142,4329.769230769231,3987.289208865137,3951.560958829706,3816.758765869247,3824.876959835365,3953.8778818443807,3914.102224503765,3675.631749219099,3944.536240392826,3818.6567164179105,3888.9863119102574,3889.5731127215154,2999.6153846153843,2762.349080599357,2737.5969511532753,2644.207509284049,2649.8317026805485,2850.0524650233174,2711.6459616700895,2546.43630075859,2807.282465181652,2566.609603340292,2694.24594014498,2694.65246914164,12015.384615384613,11064.98080240081,10965.832639316364,10591.747992054583,10614.276495927727,10972.262247838615,10861.882272416155,10923.725417439702,10946.338599487617,10926.787265976776,10792.184019762686,10793.812429283862,21685.230769230773,19969.952676332952,19791.011188760545,19115.867432420764,19156.52662236872,20603.99000666222,19603.40273785079,19715.01654916512,20294.79126027514,20419.80570368653,19477.612116794233,19480.55105194978
54.0,0.9992660378537072,38895.0,23896.0,14365.0,2994.0,22773.0,17039.0,1757.0,3863.0,341332.0,658080.0,64736.0,364172.0,34634.28767123287,23062.013698630144,36301.86327882921,23402.899115723878,36814.49939204447,23507.69207052284,37283.08291933752,23603.479805973584,36730.28471851069,23490.47692658442,33481.26339806856,23621.68073165662,38592.31670745617,23871.11307183752,38996.82846095333,23846.560098027767,37141.7378728592,24095.96342377455,37640.45127394909,24104.07675741306,38912.495474184754,23936.563940717853,38905.59325843534,23935.152991382845,12021.67123287671,12532.808258514975,12689.93894389439,12833.566848567862,12664.125878778139,11668.251936750503,13234.86671243951,14368.172036727881,12790.242464164226,13977.512149251485,13333.00632407251,13330.8906910467,2688.9863013698628,2755.8096570300354,2776.352093104047,2795.129246930335,2772.977429277281,2798.697152359177,2847.5930720590027,2995.755425709516,2891.670214360666,3061.7088328847562,2860.4233266552415,2860.1467399650996,20855.61643835617,22012.055020314234,22367.560448150078,22692.516070769652,22309.158839732547,20056.01146131805,23600.449995016665,22871.656424225454,22594.495408694973,21905.939124697605,23822.489150112237,23817.70256738864,16510.027397260266,16784.089458693845,16868.339977418793,16945.35055904325,16854.499497307137,16959.98357929744,17160.51999977852,16987.804672318252,17341.29320941388,17179.3679245283,17213.140614062613,17212.006251417748
55.0,1.0,14759.0,21691.0,2127.0,1253.0,10086.0,14394.0,2546.0,6044.0,189252.0,503043.0,105117.0,907830.0,19712.82692307692,28176.519230769245,29163.22432136698,42476.24756332958,18408.58845899118,26203.030187792425,17689.92396696017,25115.593695422234,17834.66045712185,25334.599563841573,18651.020305514157,26699.902145225693,15687.141657283713,22085.113417120603,14861.407579443437,21533.180581135075,17955.296254108765,21723.250806156422,17275.045378187908,20813.9015554351,15130.445132255529,21242.75634618687,15143.500136621751,21262.510331966463,4129.826923076922,6802.320926362076,3760.9991026983143,3557.766744906213,3598.6970238893605,3829.556818181818,2991.3965186695477,2232.5378279438683,3632.8118267321897,2668.74517032886,2833.9673585945757,2837.659205552028,2201.75,3700.709404664545,1994.8803384109217,1880.8905394927021,1903.8476823494932,2046.9646071597756,1563.222482578132,1137.590705714867,1525.2904777675133,1126.9996318114875,1474.9229691750184,1476.9936674481116,13037.0,19814.9033950049,12101.589356292861,11586.15722205396,11689.963433232491,12275.463487332341,10149.745138614162,10082.869751499573,11776.484427376574,12060.300207859054,9750.477773660952,9759.84093106972,19930.769230769234,32731.538158665036,18164.1498493815,17190.703155929532,17386.751881492077,18608.93753806591,14477.890934542465,14351.589875420208,14153.96032838891,13642.901923623613,13723.833377011848,13741.516664518354
56.0,0.9760535750524252,37293.0,5177.0,14265.0,959.0,21119.0,3214.0,1909.0,1004.0,508090.0,808786.0,57046.0,286682.0,34027.926829268275,9387.609756097563,7931.37099648855,2575.945678925744,36741.26350757482,10095.838769126085,35495.697451817425,9770.723929753676,35654.12535318653,9812.076422837154,32511.282271023032,4450.066783831284,32260.929239032284,8926.392034993494,33564.91578090652,8913.647890385762,35167.53313787151,5136.914475408404,35855.680374570155,5273.816174020659,33277.21728233912,9191.661245268244,33254.85165454798,9185.823419604023,12392.439024390242,2323.610180158092,13439.32516468042,12958.74866600494,13019.874871058886,11807.272362078202,11710.678702520143,13671.808416941103,12832.133095311283,14150.199479023857,12102.79291215246,12094.16358651785,1391.3658536585367,260.88422589954246,1508.9053973594428,1454.948486293605,1461.8114544557563,571.9182776801406,1314.8209515321378,1535.0075438462125,685.9093212195335,1015.1565995525726,1358.845725101162,1357.8768642494388,19726.48780487805,3698.7608163304585,21392.938342894406,20627.948785812492,20725.250482127645,18795.009908944834,18641.25053651214,17984.107363965424,20426.40004256023,19796.4808955463,19265.42437018666,19251.68806803012,6992.243902439026,1311.0614530262005,7582.93337176664,7311.775443460069,7346.264968381397,2874.148506151142,6607.571083461352,6374.640346539549,3447.00515418887,3254.659574468085,6828.815520167079,6823.946555354585
57.0,1.0000000000000002,32557.0,14225.0,7037.0,2024.0,21468.0,9303.0,4052.0,2898.0,984582.0,3118824.0,336717.0,1976724.0,28921.127272727288,16918.854545454542,16872.29859266642,10125.899066413802,29151.95061365199,17048.989409187798,28563.69586066274,16717.339880964126,29974.052777493394,17512.478728065686,33225.094698943576,14387.41948917268,29383.619089329262,17179.60074768058,29597.298721901556,17124.272219693044,32862.27040262447,14446.759980488303,32845.60429031683,14410.30128483684,29479.88479195783,17233.8739595818,29477.63504859137,17232.605586785292,5967.163636363636,3076.1360754857524,6022.54799429808,5881.400605712192,6219.805344089763,6999.868871097636,6078.135136082069,6731.8367371432005,6912.811857651131,7114.097665228436,6101.233381302125,6100.693571977083,2040.70909090909,1052.0071572802835,2059.6499763311394,2011.379009319277,2127.1099776817705,1672.2634647418104,2078.6602117610787,2302.2194907287017,1680.900361993274,2088.9881270406654,2086.559575994592,2086.3749667121756,18901.96363636364,9744.162517180666,19077.402619353907,18630.295254950553,19702.247433403634,22173.225827845945,19253.483953247192,18813.46198475836,21897.458544973335,21679.506625088397,19326.651410655708,19324.941476614298,11980.145454545458,6175.89190913352,12091.33943285666,11807.96087164485,12487.368750383914,9817.156024430871,12202.940535919503,11924.052728964343,9867.85961849503,9423.313157796172,12249.314383587209,12248.230620073116
58.0,1.0,29309.0,9579.0,5381.0,1204.0,19803.0,6250.0,4125.0,2125.0,838718.0,2656776.0,286833.0,1683876.0,25309.812121212133,14068.690909090905,12572.42632907858,6887.536881354146,29346.887769484023,16344.735815398935,28848.574906966674,16063.794225174863,29202.19463133971,16263.159915231681,33823.67118290776,10549.7813714603,25248.970758471845,14034.389428062896,25025.027605618096,13941.773618771715,31190.251725476835,9087.252445380092,30580.168885308525,9031.398847619434,25042.624441688884,13918.05435679657,25047.44678489831,13920.773124205098,5083.139393939394,2026.89763331653,6051.805915343038,5932.2394198992415,6017.087864206885,7125.977071391352,5068.540957759901,4899.528373972356,6494.107498593468,5715.687809992339,5019.029681207984,5020.186766887984,1738.3818181818176,693.1783136370988,2069.655886860172,2028.765365150097,2057.7826675402853,1226.2111327040532,1733.3893019312163,1675.5887224211388,1013.3427896588021,1143.8227960819238,1716.456950429024,1716.8526619278246,16101.672727272728,6420.528695762054,19170.081854140986,18791.33548706744,19060.106767132824,22572.694111516415,16055.429800711945,16000.49923164574,20571.144226883363,20739.481075316184,15898.594760480906,15902.260018010329,10205.309090909093,4069.3585677170463,12150.079928538762,11910.02886002477,12080.377247691395,7198.570238756247,10176.00012613168,10141.184896350578,5948.9096557212915,5762.57605153751,10076.597406367546,10078.92046227727
59.0,1.0,26980.0,28306.0,5474.0,2535.0,18829.0,19826.0,2677.0,5945.0,911650.0,2887800.0,311775.0,1830300.0,25703.96969696971,18927.272727272724,79130.58064591729,49048.42385400604,27322.5314795846,19839.794468707627,28813.599782544643,20680.43722886058,27504.3157763263,19942.28182804726,21950.53763797433,29514.564825097164,32563.443668189586,22794.545018499313,32246.511501762558,22943.631390245795,28182.693970538126,28126.318335857875,28807.801464148037,27826.771806293065,32454.42457356851,22733.081628505908,32456.972365546757,22734.518036802318,5525.151515151515,18344.472698903915,5913.513475203859,6271.284315297433,5957.131276234159,4624.543180633854,7171.031694088629,5971.778889044467,6119.90311972551,5742.156135328037,7144.873366538245,7145.4846904290625,1889.5454545454538,6273.622525860548,2022.3612830929453,2144.715260683219,2037.2781260877575,3430.5059689061636,2452.4196856518215,2042.2874602444347,3228.449295268414,2359.211635500149,2443.473804478101,2443.6828710124732,17501.818181818184,58109.10794701336,18732.018004380745,19865.31546724722,18870.184500092146,14648.99445734047,22715.41197410096,23597.732612718093,19385.79085081262,20388.645328820003,22632.55120703026,22634.487675117696,11092.727272727276,36829.801328145484,11872.433185614684,12590.72196817736,11960.003701959498,20139.058856191008,14397.125332847496,14956.34393000136,18952.869040589456,19522.560170792913,14344.607824027802,14345.83516578985
60.0,1.0,25902.0,14393.0,4749.0,1691.0,17689.0,10008.0,3464.0,2694.0,984582.0,3118824.0,336717.0,1976724.0,28333.127272727288,16714.854545454542,21296.931880928514,12747.949271299782,28940.32996798687,17057.186649692838,27981.67151113502,16516.70886633974,29314.481000839492,17268.1275947501,28403.684115779997,13374.640477512494,25295.635227177165,15002.360428287133,25212.71685088087,15073.580639545635,27258.395461064843,13991.986906626275,26887.981364665964,14198.783166794941,25275.987135516672,14991.283118164965,25276.446314254987,14991.541996501532,5967.163636363636,4278.880456184046,6112.857443923521,5882.834418962282,6202.632224247016,5984.093230375667,5238.339826779157,4814.1859860380455,5709.289666156883,4896.640187104319,5233.6254121238,5233.735588674825,2040.70909090909,1463.3334659428301,2090.534886830753,2011.8693588240717,2121.2369458834137,1554.5471960022207,1791.4587829694199,1646.4024963494892,1644.400811275705,1613.937666963491,1789.8465012503684,1789.8841805068755,18901.96363636364,13554.051424744466,19363.472524063345,18634.837092172733,19647.84877659248,18955.59088540433,16593.295400398012,16934.530864842825,18085.105794907962,18527.341177561644,16578.361723392874,16578.71072558016,11980.145454545458,8590.615805356947,12272.651762862086,11810.83950751567,12452.890648866682,9126.093281510271,10516.901645317712,10733.17814319614,9653.586095350569,9890.845499831454,10507.436616914598,10507.657815994657
61.0,0.9999999999999998,33277.0,11103.0,7055.0,1530.0,21976.0,7029.0,4246.0,2544.0,1203378.0,3811896.0,411543.0,2415996.0,34641.60000000002,19680.599999999995,10624.320292405926,6140.004800788383,30532.399139897676,17363.891941622154,30704.864125927226,17461.12520826582,29063.980327197525,16536.018636745222,34815.83220427306,12629.950027762354,28339.073149367934,16127.326446309948,28405.131895120314,15992.820322234698,31843.54865805051,11850.100780467767,31673.405461036305,11566.745437708423,28308.075096732453,16109.850192220758,28308.79952569713,16110.258614801527,7293.2,1530.4309030443517,6307.2275660655405,6348.6092672364575,5954.891304080754,7335.005732152164,5780.9551742018675,6385.36123057228,6621.828220956125,7005.2834388483425,5773.517420136109,5773.691241522268,2494.199999999999,523.3917564818217,2157.007485778626,2171.1596054326187,2036.5120784618846,1467.9911160466413,1977.027696415057,2183.7284019762765,1354.485520269056,1679.334223805283,1974.4840603992052,1974.5435055400708,23102.4,4847.889389361574,19979.171573832133,20110.254858690776,18863.08902311677,23234.8264721209,18312.11797516607,17773.77066454803,20975.720437094384,20422.122022187967,18288.557676596345,18289.108284174858,14642.400000000005,3072.613044306562,12662.884455843534,12745.965602833203,11955.50655828334,8617.958911715714,11606.298749894893,11265.09192025842,7951.615260198712,7343.411213903142,11591.366131821556,11591.715109261455
62.0,1.0,25062.0,29689.0,6770.0,3487.0,15747.0,20796.0,2545.0,5406.0,1093980.0,3465360.0,374130.0,2196360.0,30177.363636363654,20984.72727272727,32590.44225900327,22345.18612613784,27792.901029394856,19640.401715390646,28174.593812763676,19855.59459039486,28027.975486803578,19772.93329716006,20868.18016012128,26838.643808995002,32256.258107464197,22156.77793116013,32600.3134247166,22218.921809509113,21749.83978224522,29792.58155117969,22292.038534524345,30260.9994567473,32526.00396053565,22308.85674473,32519.69996101138,22305.3026409042,6630.181818181818,7209.182233065401,6058.047605165964,6149.631972892393,6114.451987141424,4396.51191434933,7128.997211088375,7663.308783229651,4608.059636916883,5992.1347634985295,7193.720738691738,7192.208140508764,2267.4545454545446,2465.466780797417,2071.790481106365,2103.1114005907157,2091.080204344888,3119.4811215991117,2438.044321271407,2620.7734282799597,3549.4212215347484,3585.705550608489,2460.1791074487105,2459.6618143005758,21002.18181818182,22836.260025937867,19189.85342422889,19479.961839871285,19368.52349966216,13926.668245771945,22582.260896375818,22392.00464148695,14596.780145328337,13754.903771025816,22787.283221843907,22782.49182050262,13311.272727272732,14473.719345340429,12162.611234284277,12346.483189804145,12275.853092815167,18313.162687395896,14312.733609888723,14192.148381229159,20837.160329644943,21269.293906138806,14442.67763728129,14439.640826603618
63.0,1.0,20724.0,20183.0,4885.0,2379.0,12765.0,13346.0,3074.0,4458.0,203180.0,465120.0,105780.0,590860.0,20660.842105263157,22790.63157894736,15163.643335648601,17060.318020868235,19526.203208186405,21607.87706561571,18682.99698539298,20728.913751165896,19828.36783814539,21922.855320612907,22060.63770794825,18292.73414112616,19190.440081496574,21257.875532506016,19355.779038789173,21567.703364841585,21214.57237402529,19385.35374525147,21094.25937590147,19859.4226101872,19417.905605102893,21494.986982999973,19412.313874821877,21489.15812921729,5346.842105263156,3675.5554884589,5001.883357533015,4745.527468939318,5093.749000979172,5772.41515711645,4899.802926467865,4766.697541814496,5515.1900268658665,5084.38883541867,4968.958163765982,4967.25813719334,2783.6842105263163,1913.5754482192262,2604.09105994607,2470.626516706373,2651.9183449334428,2100.7093727726306,2550.94573069087,2481.6481246832236,2266.6161563687137,2244.9712230215832,2586.9494761451215,2586.0644047264077,12240.0,8414.087847189701,11450.319850653392,10863.469516453662,11660.61883716622,13214.222550831793,11216.637155028711,11515.081496974677,12625.382347159426,12935.870540482805,11374.947441336912,11371.055737628541,15548.947368421059,10688.742572649011,14545.786005669639,13800.287234459518,14812.936975679464,11734.024768353527,14248.92980181515,14628.055240158363,12660.737588882754,13156.451387165616,14450.037506854851,14445.09372449088
64.0,0.9945550715619168,18101.0,25873.0,5274.0,2910.0,10491.0,16197.0,2336.0,6766.0,182862.0,418608.0,95202.0,531774.0,18164.157894736847,23265.368421052626,23661.35666435139,28995.68197913176,19298.796791813595,24448.122934384297,20142.003014607028,25327.08624883411,18996.63216185461,24133.14467938709,16764.362292051756,27763.26585887384,19634.559918503423,24798.124467493984,19469.22096121083,24488.29663515841,17610.42762597471,26670.646254748528,17730.740624098522,26196.5773898128,19407.094394897103,24561.013017000027,19412.68612517812,24566.84187078271,4812.157894736841,6483.444511541098,5157.1166424669855,5413.472531060683,5065.250999020826,4386.584842883549,5259.197073532135,5392.302458185504,4643.8099731341335,5074.611164581328,5190.041836234017,5191.741862806661,2505.3157894736846,3375.424551780773,2684.9089400539306,2818.3734832936275,2637.081655066558,3188.2906272273694,2738.0542693091315,2807.3518753167764,3022.3838436312863,3044.028776978417,2702.050523854879,2702.935595273593,11016.0,14841.912152810297,11805.680149346608,12392.530483546338,11595.381162833777,10041.77744916821,12039.362844971292,11740.918503025325,10630.617652840574,10320.1294595172,11881.052558663088,11884.944262371462,13994.052631578952,18854.25742735099,14997.213994330361,15742.712765540482,14730.063024320534,17808.975231646473,15294.07019818485,14914.944759841637,16882.262411117244,16386.548612834384,15092.962493145149,15097.906275509124
65.0,1.0,14459.0,27901.0,2333.0,1722.0,9886.0,19209.0,2240.0,6970.0,35840.0,154462.0,26628.0,306838.0,14926.800000000003,29201.066666666673,14361.660082119675,28210.772566468655,14348.349857948697,28187.449074264696,14324.93760096395,28146.42380029135,14385.030752474613,28251.724968233124,14932.08837015423,29159.044373162254,14413.610723827018,28301.805622808475,14307.478443992235,28050.314834263423,14420.522290096178,28274.412801721926,14337.092393644229,28047.61493861235,14282.337871777923,28071.776338400527,14285.61551446041,28077.519748321385,2389.333333333333,2282.8992724362806,2280.392528238701,2275.9832456755476,2287.3007228967126,2390.329303876615,2292.6832526298213,2325.3802197802197,2293.98492331687,2313.595557612217,2267.9603436880366,2268.5776294429966,1775.1999999999996,1696.1228188178927,1694.2603862148474,1690.9844270605045,1699.392958964667,1771.8444266238976,1703.3920103523128,1727.684835164835,1701.2046328088963,1739.9248120300751,1685.023661599471,1685.482285625226,10297.466666666664,9838.760809683394,9827.957329709996,9808.954355288402,9857.730029577902,10301.759066277617,9880.927471197196,9742.098224212015,9886.537366779308,9783.496836032013,9774.377528089888,9777.037885017413,20455.86666666666,19544.649747650765,19523.188688049846,19485.439373230845,19582.332009268455,20417.199946538356,19628.41361245617,19352.629999098586,19603.208168913032,19337.690126582274,19416.752676801058,19422.037462696157
66.0,1.0,14681.0,23240.0,2000.0,1363.0,9771.0,15761.0,2910.0,6116.0,33244.0,154566.0,24888.0,282656.0,14605.454545454544,24665.181818181823,14302.376337585281,23754.508247593054,14380.52719200888,23989.331853496114,14385.67941167838,24004.812974081695,14336.182223322605,23856.086407526607,14835.723542116633,23873.364195159433,14303.580511585564,23758.126486740483,14272.451200439762,23650.35934352189,14595.470864402101,23189.552490642094,14530.625370698785,23080.626812915285,14267.348612433183,23649.258768397165,14268.239306277017,23651.935078742164,2030.454545454545,1950.4580867305967,1971.0857380688124,1972.445648868819,1959.381034909631,2091.233261339092,1950.7759243487712,1947.6882352941177,2027.8193869096933,1952.5633908477123,1941.2126382075126,1941.4477338081335,1501.272727272727,1424.2890637902092,1444.1398446170922,1445.4485389901172,1432.87595939589,1434.336534767576,1424.5949311327129,1421.6235294117648,1376.5306075439107,1368.1032258064517,1415.391813721901,1415.6180552442518,9665.0,9441.918250854687,9499.441453940066,9503.233762809561,9466.801188412974,9834.490280777538,9442.804587236793,9414.762965145648,9657.651477492405,9668.061979851072,9416.13597422567,9416.791572468888,17047.90909090909,16214.21918380285,16429.192008879025,16443.36443509157,16307.210448130725,16323.027660391856,16217.531555607768,16112.735814110125,15697.021883098188,15596.523587108828,16117.866954675259,16120.317023497917
67.0,1.0,10177.0,37767.0,2600.0,2664.0,5973.0,26988.0,1604.0,8115.0,116591.0,284776.0,81617.0,672187.0,14178.443515833753,34430.22656205585,27822.118005416072,51067.58824618638,13816.581603359718,34095.84409571607,14077.039461022201,34454.622518306314,13635.080589197194,33991.08908305876,10279.44830211817,38665.28778965565,13915.013797066122,34461.97553056706,13457.231054944552,34443.564434349515,10629.102349787556,38158.57962041497,10580.731285501493,37971.67057509221,13644.90538807643,34248.8993971311,13651.275943207762,34253.83563822088,3589.0782875660943,7762.99218880216,3475.758886882761,3554.4910079104347,3417.5020259545386,2425.414614367467,3500.121247868144,2943.9634011438084,2519.617904849636,2617.8760345233354,3414.7673262478297,3416.78250334573,2675.7185172551035,4936.872985058161,2610.115242318115,2657.412219439287,2586.767152821494,3233.485195905019,2642.3536609683397,2314.959198220081,3109.7611818669448,2625.4584826986065,2604.6825862333076,2605.5658603864194,8985.365228267667,18455.125816613916,8736.822716476961,8918.548453111765,8613.57856324266,6250.033687750705,8810.892549197983,8909.267653800744,6505.48444493792,6358.8552509781575,8626.1380618286,8630.493439862032,23639.508044800717,38015.7152611282,23370.728853397963,23682.210298867034,23289.321930237264,27316.802593750643,23704.621869598734,24013.605236129424,26933.818438548016,27231.212092393605,23529.216810897793,23533.269777834466
68.0,1.0,23708.0,35911.0,6851.0,3637.0,15010.0,27059.0,1847.0,5215.0,220698.0,559728.0,123786.0,1057104.0,16855.192307692305,27924.42307692309,12053.372321117426,20658.62054862903,17365.805427963052,28697.049729029135,19141.84511935356,31384.43778525244,18240.569385453768,30020.6858069676,16765.103390461998,28367.877783041215,21904.60975015976,35564.874014789566,23160.86016964733,36542.527127416164,19228.180264913597,35335.36917606457,20151.85460126426,36735.82865424919,22800.83936849906,36920.99053833016,22779.822025917354,36889.18845884882,4244.192307692307,2886.2774414562996,4388.589463114492,4890.838757487695,4635.965455060283,4218.715909090909,5672.125680898329,6722.728492983526,4915.253620594265,5854.758590178439,5925.571983697371,5919.62845353167,2380.5,1618.8671368481341,2461.4900691492007,2743.193714643412,2600.239330760098,2426.9848413074374,3181.4051307020472,3770.6715476916816,3157.3474403444247,3891.7337997054497,3323.5591331772957,3320.2255015852948,10764.0,7320.094879661128,11130.215964848563,12404.006361865864,11757.603930393487,10699.38748137109,14385.484069261436,14591.13167666381,12465.926644319328,12450.096011085816,15028.267384801682,15013.193572385677,20328.92307692308,13824.753411780897,21020.55965987993,23426.244070609024,22205.44647620751,20725.89294173378,27168.468884087517,27556.855579724477,26963.02173572014,27629.094854543728,28382.431405152864,28353.962957263513
